best_callsign,best_field_strength,best_distance_km,stations_above_threshold,covered,city,state_id,lat,lng,population,county_name
KZZ-76,63.15,16.75,2,True,South Milwaukee,WI,42.9119,-87.8624,21052.0,Milwaukee
KEC-60,60.33,15.45,2,True,Elm Grove,WI,43.048,-88.0867,6174.0,Waukesha
KEC-60,62.24,23.16,1,True,Jackson,WI,43.3244,-88.1668,6933.0,Washington
KIG-65,69.79,21.25,3,True,Appleton,WI,44.2775,-88.3896,221379.0,Outagamie
WXJ-87,81.45,11.67,2,True,Oregon,WI,42.9252,-89.3887,12297.0,Dane
KEC-60,67.47,13.75,1,True,Brookfield,WI,43.064,-88.1231,38016.0,Waukesha
WXJ-87,78.22,16.97,2,True,Cottage Grove,WI,43.0913,-89.2023,6996.0,Dane
KEC-60,61.7,26.55,2,True,Saint Francis,WI,42.9716,-87.873,9466.0,Milwaukee
WWG-91,83.94,3.91,2,True,Sheboygan Falls,WI,43.7289,-87.8262,7824.0,Sheboygan
KHA-47,74.37,13.19,2,True,Lake Delton,WI,43.5937,-89.7842,5585.0,Sauk
KIG-65,90.53,4.13,1,True,De Pere,WI,44.4312,-88.0795,24893.0,Brown
WXJ-87,70.62,18.27,2,True,Stoughton,WI,42.9237,-89.2219,13134.0,Dane
KEC-60,71.26,18.39,2,True,West Allis,WI,43.0068,-88.0296,60087.0,Milwaukee
KE2XKP,79.83,7.68,1,True,Tomah,WI,43.9882,-90.4996,9311.0,Monroe
WXJ-88,68.36,26.67,1,True,Altoona,WI,44.8029,-91.4387,7489.0,Eau Claire
KIG-65,72.23,20.64,3,True,Harrison,WI,44.2265,-88.3312,9561.0,Calumet
WXJ-86,80.91,12.43,2,True,Holmen,WI,43.9697,-91.2686,9628.0,La Crosse
KIG-65,89.78,4.47,1,True,Allouez,WI,44.472,-88.0261,13896.0,Brown
KEC-60,63.5,26.23,2,True,Fox Point,WI,43.1582,-87.9015,6691.0,Milwaukee
KEC-60,44.17,28.69,0,False,West Bend,WI,43.4184,-88.1823,69810.0,Washington
KEC-60,81.3,7.54,1,True,Waukesha,WI,43.0088,-88.2462,72363.0,Waukesha
KZZ-76,74.76,12.48,2,True,Bristol,WI,42.5378,-88.015,5008.0,Kenosha
KEC-60,60.86,24.36,1,True,Glendale,WI,43.1289,-87.9277,12779.0,Milwaukee
WXJ-87,69.72,31.91,2,True,Monroe,WI,42.601,-89.6437,10777.0,Green
WWG-91,48.4,28.52,0,False,Two Rivers,WI,44.1565,-87.5824,11261.0,Manitowoc
WXJ-89,48.68,37.04,0,False,Wisconsin Rapids,WI,44.393,-89.8262,28406.0,Wood
KEC-60,57.73,21.57,2,True,Milwaukee,WI,43.064,-87.9669,1377104.0,Milwaukee
WXJ-89,59.08,30.31,1,True,Antigo,WI,45.1409,-89.1551,7791.0,Langlade
KIG-65,90.53,4.11,1,True,Bellevue,WI,44.4592,-87.9553,15524.0,Brown
KEC-60,56.83,24.9,1,True,Mequon,WI,43.2352,-87.9838,24086.0,Ozaukee
WWG-90,66.8,13.27,3,True,Fort Atkinson,WI,42.9253,-88.8443,21399.0,Jefferson
WNG-564,77.49,5.31,1,True,Black River Falls,WI,44.2981,-90.8418,5563.0,Jackson
WWG-87,64.55,27.94,3,True,Menasha,WI,44.2129,-88.4272,17856.0,Winnebago
WXN-69,45.74,31.89,0,False,Sturgeon Bay,WI,44.8228,-87.366,8396.0,Door
KEC-60,64.36,25.43,2,True,Whitefish Bay,WI,43.1132,-87.9004,13972.0,Milwaukee
WXJ-87,82.85,9.95,2,True,Waunakee,WI,43.183,-89.4426,13607.0,Dane
WXJ-87,85.41,7.42,2,True,Madison,WI,43.0809,-89.3921,434967.0,Dane
KZZ-76,66.08,14.8,2,True,Oak Creek,WI,42.8803,-87.9008,35881.0,Milwaukee
WXJ-89,91.5,3.68,1,True,Wausau,WI,44.9616,-89.6439,74186.0,Marathon
KC2XBZ,73.49,11.82,1,True,Shawano,WI,44.7749,-88.5843,10242.0,Shawano
KIG-65,85.98,6.48,1,True,Ashwaubenon,WI,44.4796,-88.089,17274.0,Brown
KEC-60,60.39,23.21,1,True,Brown Deer,WI,43.1743,-87.975,12011.0,Milwaukee
KZZ-76,84.79,4.34,1,True,Racine,WI,42.7274,-87.8135,131517.0,Racine
KEC-60,61.4,16.07,1,True,Richfield,WI,43.2372,-88.2413,11622.0,Washington
WWG-87,64.51,24.44,1,True,Waupun,WI,43.6314,-88.7379,11366.0,Fond du Lac
WXJ-87,63.47,31.88,2,True,Lake Mills,WI,43.0775,-88.9041,6728.0,Jefferson
WXJ-87,80.87,12.52,2,True,McFarland,WI,43.0192,-89.2922,8320.0,Dane
KIG-64,86.1,6.84,1,True,Superior,WI,46.694,-92.0823,26475.0,Douglas
KIG-65,85.49,7.3,1,True,Green Bay,WI,44.5151,-87.9895,208670.0,Brown
KZZ-76,65.46,17.04,2,True,Franklin,WI,42.8854,-88.0104,36131.0,Milwaukee
KEC-60,94.05,2.73,1,True,Delafield,WI,43.0717,-88.391,7494.0,Waukesha
WXJ-88,57.48,33.22,1,True,New Richmond,WI,45.1225,-92.5341,8791.0,St. Croix
KHA-47,75.56,12.61,2,True,Portage,WI,43.5489,-89.4657,10431.0,Columbia
KEC-65,64.25,23.28,1,True,Hudson,WI,44.964,-92.7317,24001.0,St. Croix
KEC-60,59.93,18.15,1,True,Wauwatosa,WI,43.0616,-88.0347,47945.0,Milwaukee
WWG-87,66.83,25.48,3,True,Neenah,WI,44.1672,-88.4762,25914.0,Winnebago
KZZ-76,85.99,3.79,1,True,Somers,WI,42.6403,-87.9104,8300.0,Kenosha
KEC-65,52.39,29.64,1,True,River Falls,WI,44.8601,-92.622,15698.0,Pierce
WWG-90,87.54,3.17,3,True,Milton,WI,42.7752,-88.9431,5580.0,Rock
KZZ-76,86.73,3.47,2,True,Sturtevant,WI,42.7005,-87.9014,6937.0,Racine
WWG-91,75.05,10.03,2,True,Plymouth,WI,43.7453,-87.9654,8887.0,Sheboygan
WXJ-88,67.07,23.8,1,True,Eau Claire,WI,44.8202,-91.4948,106681.0,Eau Claire
KEC-60,67.78,13.9,1,True,New Berlin,WI,42.9726,-88.1292,39803.0,Waukesha
KEC-60,53.92,27.44,1,True,Cedarburg,WI,43.2991,-87.9887,11518.0,Ozaukee
WXJ-84,63.43,5.75,1,True,South Charleston,WV,38.3482,-81.711,12859.0,Kanawha
WXJ-85,48.72,20.38,0,False,Buckhannon,WV,38.9927,-80.2279,8688.0,Upshur
KZZ-46,41.75,31.45,0,False,Point Pleasant,WV,38.853,-82.1303,10925.0,Mason
WXJ-85,74.63,1.47,1,True,Clarksburg,WV,39.2862,-80.323,42552.0,Harrison
WWF-35,91.96,3.46,1,True,Wheeling,WV,40.0753,-80.6951,78088.0,Ohio
WXJ-84,47.08,22.83,0,False,Hurricane,WV,38.4294,-82.0168,6604.0,Putnam
WXM-42,80.28,13.35,1,True,Martinsburg,WV,39.458,-77.9779,17687.0,Berkeley
WXJ-85,55.39,17.53,1,True,Fairmont,WV,39.4768,-80.149,33265.0,Marion
WXM-75,38.05,14.54,0,False,Logan,WV,37.8509,-81.9857,9667.0,Logan
WXJ-84,85.86,7.03,1,True,Dunbar,WV,38.3688,-81.7345,7543.0,Kanawha
WXM-72,62.06,26.15,2,True,Beckley,WV,37.7878,-81.1841,61693.0,Raleigh
WXJ-84,70.41,11.69,1,True,Saint Albans,WV,38.3769,-81.8198,10553.0,Kanawha
KIH-39,66.48,10.65,1,True,Huntington,WV,38.4109,-82.4344,198419.0,Cabell
WXJ-84,98.68,1.56,1,True,Charleston,WV,38.3484,-81.6323,146462.0,Kanawha
WXJ-85,51.71,18.19,1,True,Grafton,WV,39.3409,-80.0162,5881.0,Taylor
KWN-35,94.09,1.51,2,True,Morgantown,WV,39.6379,-79.9468,73183.0,Monongalia
WNG-734,57.32,12.83,2,True,Parkersburg,WV,39.2624,-81.5419,65331.0,Wood
WXM-43,76.89,10.82,1,True,Keyser,WV,39.4394,-78.9823,6730.0,Mineral
WXM-72,61.72,15.1,1,True,Lewisburg,WV,37.8096,-80.4327,7124.0,Greenbrier
WXJ-85,78.78,5.61,1,True,Bridgeport,WV,39.3036,-80.2476,8364.0,Harrison
WXM-42,74.35,23.2,1,True,Ranson,WV,39.325,-77.8667,5166.0,Jefferson
WWF-35,45.33,28.0,0,False,New Martinsville,WV,39.6636,-80.8569,5925.0,Wetzel
WWF-35,53.96,25.84,1,True,Weirton,WV,40.406,-80.5671,68173.0,Hancock
WXM-71,54.85,15.28,1,True,Princeton,WV,37.3688,-81.0961,5962.0,Mercer
WZ-2543,43.06,33.24,0,False,Bluefield,WV,37.2602,-81.217,43012.0,Mercer
WXM-71,59.16,27.66,2,True,Oak Hill,WV,37.9889,-81.1467,8544.0,Fayette
KXI-73,41.82,21.38,0,False,Elkins,WV,38.9237,-79.854,11206.0,Randolph
WWF-35,61.05,9.68,1,True,Moundsville,WV,39.9221,-80.7422,8741.0,Marshall
WXM-42,67.08,26.64,1,True,Charles Town,WV,39.2746,-77.8632,23759.0,Jefferson
WXJ-84,60.48,12.19,1,True,Nitro,WV,38.4119,-81.8194,6686.0,Kanawha
WXM-42,75.82,17.54,1,True,Shepherdstown,WV,39.4318,-77.8048,5575.0,Jefferson
WNG-734,64.11,8.93,1,True,Vienna,WV,39.3236,-81.5381,10459.0,Wood
KEC-50,69.99,14.82,1,True,Tequesta,FL,26.9619,-80.1012,5990.0,Palm Beach
KEC-50,88.53,5.03,1,True,North Palm Beach,FL,26.8217,-80.0574,12993.0,Palm Beach
WXJ-60,66.84,22.09,2,True,Keystone Heights,FL,29.781,-82.0339,7081.0,Clay
WZ-2531,94.46,1.41,3,True,Miami Springs,FL,25.8195,-80.2896,14431.0,Miami-Dade
KHB-32,68.82,30.82,3,True,Bradenton,FL,27.49,-82.5746,55687.0,Manatee
KHB-32,74.95,24.0,1,True,Lakeland,FL,28.0556,-81.9542,286876.0,Polk
KIH-63,74.66,11.23,2,True,Winter Springs,FL,28.689,-81.2708,35599.0,Seminole
KPS-505,71.17,13.9,1,True,Mascotte,FL,28.611,-81.9107,5538.0,Lake
KHB-34,84.65,8.09,2,True,Miami Lakes,FL,25.9125,-80.3214,30873.0,Miami-Dade
WWG-92,70.86,21.72,2,True,Estero,FL,26.4275,-81.7952,32140.0,Lee
WWF-85,99.28,0.74,2,True,Ocala,FL,29.1803,-82.1487,165111.0,Marion
KIH-26,83.64,9.07,1,True,Ormond Beach,FL,29.2951,-81.0999,42162.0,Volusia
KHB-32,57.81,35.89,2,True,Dade City,FL,28.3564,-82.1942,7099.0,Pasco
WXK-83A,70.05,19.69,1,True,Lake Placid,FL,27.2967,-81.3719,16610.0,Highlands
KPS-505,61.41,25.29,1,True,Brooksville,FL,28.5404,-82.3901,7999.0,Hernando
KIH-26,90.53,4.13,1,True,Daytona Beach,FL,29.1959,-81.0935,66645.0,Volusia
KEC-38,91.96,3.49,2,True,Pinellas Park,FL,27.8586,-82.7075,52137.0,Pinellas
KPS-505,90.4,4.16,1,True,Wildwood,FL,28.8004,-82.0051,7464.0,Sumter
KIH-26,67.06,19.58,1,True,Edgewater,FL,28.9619,-80.9414,22077.0,Volusia
KHB-34,73.34,19.55,3,True,Key Biscayne,FL,25.6908,-80.1653,13019.0,Miami-Dade
KHB-32,59.75,36.25,1,True,Winter Haven,FL,28.0126,-81.7021,231412.0,Polk
KHB-34,84.13,8.56,2,True,Pembroke Pines,FL,26.0127,-80.3384,168587.0,Broward
KHB-34,69.47,22.5,1,True,Lighthouse Point,FL,26.2785,-80.089,11143.0,Broward
KEC-38,100.4,1.28,2,True,Seminole,FL,27.8429,-82.7835,18334.0,Pinellas
KHB-32,58.11,39.42,2,True,New Port Richey,FL,28.2468,-82.7169,16167.0,Pasco
KEB-97,100.07,0.77,2,True,Lake City,FL,30.1892,-82.647,26128.0,Columbia
WWF-69,75.82,11.77,1,True,Port Saint Lucie,FL,27.2795,-80.3882,422966.0,St. Lucie
KIH-24,57.21,32.23,2,True,Quincy,FL,30.5659,-84.5856,8952.0,Gadsden
WWG-59,98.62,1.64,1,True,Venice,FL,27.1165,-82.4135,22465.0,Sarasota
KEC-38,83.64,9.03,2,True,Clearwater,FL,27.9787,-82.7623,114361.0,Pinellas
KPS-505,68.69,13.57,1,True,Lady Lake,FL,28.924,-81.93,14974.0,Lake
KGG-67,73.56,6.75,1,True,Panama City,FL,30.1985,-85.6153,147788.0,Bay
WXM-58,82.37,5.66,1,True,South Bay,FL,26.6783,-80.7268,5111.0,Palm Beach
WWG-59,69.88,16.94,2,True,Sarasota,FL,27.3391,-82.5439,701487.0,Sarasota
KHB-34,73.11,18.97,3,True,South Miami,FL,25.7078,-80.2952,12207.0,Miami-Dade
WXK-83A,70.96,13.18,1,True,Frostproof,FL,27.7492,-81.5251,8103.0,Polk
WXK-83A,67.7,19.43,2,True,Wauchula,FL,27.547,-81.8102,14390.0,Hardee
KIH-63,69.88,14.84,2,True,Oviedo,FL,28.6576,-81.1869,39337.0,Seminole
KIH-63,78.69,9.05,1,True,Orlando,FL,28.4801,-81.3448,1757288.0,Orange
WXK-83A,84.87,6.27,1,True,Sebring,FL,27.4771,-81.453,62473.0,Highlands
KEC-38,72.96,15.12,2,True,Oldsmar,FL,28.0506,-82.6696,14397.0,Pinellas
KIH-63,58.12,26.41,1,True,Saint Cloud,FL,28.2297,-81.2853,47809.0,Osceola
KHB-34,89.66,4.55,2,True,Aventura,FL,25.9566,-80.1371,37724.0,Miami-Dade
KHB-34,85.79,7.11,2,True,Cooper City,FL,26.0465,-80.2866,35405.0,Broward
WXJ-60,70.63,23.48,1,True,Starke,FL,29.9474,-82.1131,5641.0,Bradford
KEC-86,44.59,34.13,0,False,Valparaiso,FL,30.4926,-86.5079,5072.0,Okaloosa
KHB-34,80.09,13.69,1,True,Wilton Manors,FL,26.1593,-80.1395,12682.0,Broward
WWG-92,74.73,17.69,2,True,Bonita Springs,FL,26.3557,-81.7859,382869.0,Lee
KIH-63,85.83,6.95,1,True,Ocoee,FL,28.5785,-81.5336,44820.0,Orange
KEC-86,49.59,35.21,0,False,Niceville,FL,30.5301,-86.4826,14974.0,Okaloosa
WNG-663,75.7,7.76,3,True,Palmetto Bay,FL,25.622,-80.3222,24570.0,Miami-Dade
KIH-63,74.72,11.12,1,True,Winter Garden,FL,28.543,-81.5944,41988.0,Orange
KIH-26,82.99,9.75,1,True,Port Orange,FL,29.1084,-81.0136,61105.0,Volusia
KEC-38,83.31,8.88,2,True,Saint Pete Beach,FL,27.7215,-82.7383,9671.0,Pinellas
KEC-38,65.28,20.81,2,True,Tarpon Springs,FL,28.1492,-82.7622,24867.0,Pinellas
KGG-67,67.8,9.16,1,True,Callaway,FL,30.1352,-85.56,15269.0,Bay
WZ-2531,79.89,5.67,3,True,West Miami,FL,25.7578,-80.2969,7459.0,Miami-Dade
KIH-24,72.21,14.63,1,True,Tallahassee,FL,30.4549,-84.2527,252825.0,Leon
KGG-67,63.91,11.6,1,True,Panama City Beach,FL,30.237,-85.8776,12776.0,Bay
WXJ-95,48.72,31.76,0,False,Marathon,FL,24.7262,-81.0377,9626.0,Monroe
KIH-63,64.45,24.9,1,True,Orange City,FL,28.9345,-81.2886,11403.0,Volusia
KIH-63,69.21,16.13,2,True,Sanford,FL,28.7892,-81.276,58605.0,Seminole
KIH-63,74.05,12.56,2,True,Lake Mary,FL,28.7591,-81.336,16198.0,Seminole
KEC-50,77.51,10.16,2,True,Royal Palm Beach,FL,26.7046,-80.2246,38006.0,Palm Beach
KPS-505,77.72,9.78,1,True,Leesburg,FL,28.7674,-81.8983,146398.0,Lake
KHB-34,75.8,17.19,1,True,Lauderdale-by-the-Sea,FL,26.1989,-80.0972,6512.0,Broward
KHB-34,80.23,12.93,3,True,Miami,FL,25.784,-80.2102,6247425.0,Miami-Dade
KHB-34,100.0,1.35,2,True,West Park,FL,25.984,-80.1922,15112.0,Broward
KHB-32,69.09,28.97,3,True,Palmetto,FL,27.525,-82.5749,13446.0,Manatee
WWG-59,75.08,13.18,1,True,North Port,FL,27.0577,-82.1976,190003.0,Sarasota
KEC-50,90.94,3.94,1,True,West Palm Beach,FL,26.7468,-80.1315,108161.0,Palm Beach
KPS-505,59.72,23.97,1,True,Eustis,FL,28.8568,-81.6783,20768.0,Lake
KIH-26,61.34,25.91,2,True,Palm Coast,FL,29.5403,-81.2468,395224.0,Flagler
KEC-50,69.79,15.31,2,True,Boynton Beach,FL,26.5282,-80.0812,75569.0,Palm Beach
KEC-86,50.57,29.17,1,True,Fort Walton Beach,FL,30.4244,-86.6192,21971.0,Okaloosa
KHB-34,84.85,7.91,2,True,Miramar,FL,25.9773,-80.3357,138449.0,Broward
WXK-83A,95.1,2.45,2,True,Avon Park,FL,27.5934,-81.5086,10259.0,Highlands
WXJ-70,56.91,17.69,1,True,Palm Bay,FL,27.9861,-80.6628,483098.0,Brevard
KEC-38,78.06,11.78,2,True,Safety Harbor,FL,28.008,-82.6965,17606.0,Pinellas
KHB-34,81.59,11.47,2,True,Miami Beach,FL,25.8171,-80.1396,91917.0,Miami-Dade
KHB-32,55.89,41.05,2,True,Lake Wales,FL,27.9192,-81.5969,15860.0,Polk
KHB-39,82.85,9.96,1,True,Atlantic Beach,FL,30.3372,-81.4128,13452.0,Duval
KEC-50,63.48,20.39,2,True,Delray Beach,FL,26.455,-80.0905,67371.0,Palm Beach
KHB-34,78.83,14.7,1,True,Oakland Park,FL,26.1779,-80.1527,44326.0,Broward
KHB-34,79.71,13.89,2,True,Sunrise,FL,26.1547,-80.2998,93734.0,Broward
KHB-34,87.65,5.69,2,True,Sunny Isles Beach,FL,25.9385,-80.1245,22086.0,Miami-Dade
KIH-26,75.6,13.07,2,True,DeLand,FL,29.0225,-81.2872,31569.0,Volusia
KHB-34,89.31,4.75,2,True,Hollywood,FL,26.0293,-80.1679,151998.0,Broward
WXK-83,67.46,15.18,2,True,Fort Myers Beach,FL,26.4325,-81.9169,7085.0,Lee
KEC-50,91.96,3.48,1,True,Lake Park,FL,26.7998,-80.0689,8595.0,Palm Beach
KEC-50,75.14,11.5,1,True,Lantana,FL,26.5834,-80.0558,11221.0,Palm Beach
WWF-69,73.53,13.67,1,True,Vero Beach,FL,27.6463,-80.3929,16751.0,Indian River
KHB-34,96.29,2.14,2,True,Pembroke Park,FL,25.9852,-80.1779,6312.0,Broward
KIH-63,65.6,20.77,2,True,DeBary,FL,28.8815,-81.324,20394.0,Volusia
KHB-34,93.67,2.85,2,True,Miami Gardens,FL,25.9433,-80.2425,113058.0,Miami-Dade
KEC-38,85.79,7.1,2,True,Saint Petersburg,FL,27.7931,-82.6652,260999.0,Pinellas
WXJ-70,66.13,12.06,1,True,West Melbourne,FL,28.0698,-80.6737,21293.0,Brevard
WXK-83,99.32,1.47,2,True,Fort Myers,FL,26.6197,-81.8306,77146.0,Lee
WWG-92,79.31,13.7,1,True,Naples,FL,26.1504,-81.7936,21845.0,Collier
WXJ-60,78.98,13.73,2,True,Newberry,FL,29.6347,-82.6046,5709.0,Alachua
KIH-63,72.93,18.94,1,True,Minneola,FL,28.607,-81.7321,11078.0,Lake
KHB-34,90.27,4.24,2,True,Hallandale Beach,FL,25.9854,-80.1423,39500.0,Broward
WXK-83,57.99,21.81,2,True,Sanibel,FL,26.4535,-82.1024,7351.0,Lee
KHB-39,67.48,27.29,1,True,Fernandina Beach,FL,30.6589,-81.4499,27371.0,Nassau
KPS-505,56.78,18.31,2,True,Groveland,FL,28.602,-81.8205,12493.0,Lake
KHB-34,73.0,18.89,3,True,Coral Gables,FL,25.7037,-80.2715,50815.0,Miami-Dade
KHB-34,80.45,13.12,2,True,Lauderhill,FL,26.1605,-80.2241,71626.0,Broward
WXM-58,59.36,19.74,1,True,Clewiston,FL,26.7532,-80.9399,13716.0,Hendry
WZ-2531,84.08,4.33,3,True,Doral,FL,25.815,-80.3565,57947.0,Miami-Dade
KPS-505,59.81,19.68,2,True,Tavares,FL,28.7927,-81.7365,15922.0,Lake
KEC-38,88.54,5.18,2,True,Treasure Island,FL,27.7731,-82.766,6937.0,Pinellas
KPS-505,79.41,10.79,1,True,Fruitland Park,FL,28.8599,-81.9192,6018.0,Lake
KIH-63,88.08,4.98,1,True,Altamonte Springs,FL,28.6616,-81.395,43492.0,Seminole
WNG-633,58.24,18.16,1,True,Marianna,FL,30.7907,-85.23,9027.0,Jackson
KEC-38,90.27,4.23,2,True,Largo,FL,27.9088,-82.7714,83065.0,Pinellas
KIH-26,83.26,8.27,1,True,Holly Hill,FL,29.2442,-81.0461,12142.0,Volusia
KHB-34,75.97,16.46,1,True,Tamarac,FL,26.2057,-80.2547,65199.0,Broward
KEC-38,91.5,3.65,2,True,Kenneth City,FL,27.8156,-82.7162,5101.0,Pinellas
WWF-69,53.57,29.55,1,True,Okeechobee,FL,27.2412,-80.8298,25692.0,Okeechobee
WWH-20,70.76,14.01,1,True,De Funiak Springs,FL,30.7121,-86.1207,7055.0,Walton
KEC-50,74.27,12.07,1,True,Jupiter,FL,26.9195,-80.1123,63813.0,Palm Beach
KEC-38,84.5,7.75,2,True,Gulfport,FL,27.7463,-82.7099,12407.0,Pinellas
KGG-67,71.34,7.48,1,True,Lynn Haven,FL,30.2362,-85.6389,20850.0,Bay
WXJ-95,66.56,16.39,1,True,Key West,FL,24.5636,-81.7768,35140.0,Monroe
KHB-34,69.7,21.97,3,True,Pinecrest,FL,25.665,-80.3042,19444.0,Miami-Dade
KHB-34,72.82,19.38,1,True,Pompano Beach,FL,26.2428,-80.1312,109393.0,Broward
KEC-50,90.15,4.26,1,True,Palm Beach,FL,26.6928,-80.0405,8690.0,Palm Beach
WXJ-70,77.69,6.51,1,True,Rockledge,FL,28.3199,-80.7318,27068.0,Brevard
KEC-86,46.55,38.17,0,False,Destin,FL,30.395,-86.4701,13654.0,Okaloosa
KEC-50,95.79,2.24,1,True,Riviera Beach,FL,26.7814,-80.0741,34244.0,Palm Beach
KEC-50,81.65,7.95,1,True,Palm Springs,FL,26.6372,-80.0961,24051.0,Palm Beach
KPS-505,71.77,17.97,4,True,Inverness,FL,28.8397,-82.3437,7347.0,Citrus
WXK-83,73.02,11.53,2,True,Cape Coral,FL,26.644,-81.9961,617896.0,Lee
WWF-69,60.19,23.86,1,True,Sebastian,FL,27.7882,-80.4813,24772.0,Indian River
KHB-32,73.89,28.09,1,True,Zephyrhills,FL,28.2404,-82.1796,74712.0,Pasco
KEC-86,73.03,12.29,1,True,Pensacola,FL,30.4427,-87.1886,352187.0,Escambia
KIH-63,48.5,19.12,0,False,Clermont,FL,28.5403,-81.7296,33549.0,Lake
KHB-32,78.88,15.71,2,True,Temple Terrace,FL,28.044,-82.378,26515.0,Hillsborough
WXM-58,89.44,2.56,1,True,Belle Glade,FL,26.6865,-80.6674,27236.0,Palm Beach
KEC-50,70.65,14.41,2,True,Wellington,FL,26.6464,-80.2708,63900.0,Palm Beach
KIH-63,91.07,3.87,1,True,Maitland,FL,28.6293,-81.3716,17519.0,Orange
KEC-86,74.31,16.47,1,True,Gulf Breeze,FL,30.3685,-87.1769,6466.0,Santa Rosa
WWF-69,65.92,20.19,1,True,Stuart,FL,27.1962,-80.2438,16623.0,Martin
KIH-26,69.6,18.86,2,True,Deltona,FL,28.9051,-81.2134,192730.0,Volusia
KHB-32,79.09,15.36,2,True,Tampa,FL,27.9937,-82.4454,2744107.0,Hillsborough
KHB-39,60.84,30.25,2,True,Saint Augustine,FL,29.8979,-81.31,76129.0,St. Johns
KIH-63,68.29,20.05,3,True,Mount Dora,FL,28.8143,-81.6344,13818.0,Lake
KHB-34,79.64,13.63,2,True,Lauderdale Lakes,FL,26.1683,-80.2017,34790.0,Broward
KHB-34,81.83,11.2,2,True,Plantation,FL,26.126,-80.2617,92706.0,Broward
WNG-663,81.86,5.02,3,True,Cutler Bay,FL,25.5765,-80.3357,44707.0,Miami-Dade
WNG-663,74.82,7.72,2,True,Florida City,FL,25.4418,-80.4685,12078.0,Miami-Dade
KIH-63,78.12,9.39,1,True,Belle Isle,FL,28.4724,-81.3491,6825.0,Orange
KHB-34,76.5,16.61,1,True,North Lauderdale,FL,26.2113,-80.2209,43699.0,Broward
KIH-63,73.47,9.99,1,True,Apopka,FL,28.7006,-81.5303,49458.0,Orange
WWF-69,89.9,4.38,1,True,Fort Pierce,FL,27.4263,-80.3421,45295.0,St. Lucie
WXJ-70,69.7,10.03,1,True,Satellite Beach,FL,28.1782,-80.602,10832.0,Brevard
KHB-34,70.87,21.42,1,True,Coconut Creek,FL,26.2803,-80.1842,59405.0,Broward
KHB-34,68.6,23.61,2,True,Deerfield Beach,FL,26.305,-80.1278,79764.0,Broward
KEC-50,79.36,9.14,1,True,Palm Beach Gardens,FL,26.8489,-80.1654,53778.0,Palm Beach
WXJ-70,67.25,11.01,1,True,Indian Harbour Beach,FL,28.1528,-80.5974,8586.0,Brevard
KHB-39,83.24,9.53,1,True,Jacksonville Beach,FL,30.2782,-81.4045,23387.0,Duval
KHB-34,68.84,24.17,1,True,Parkland,FL,26.319,-80.2489,31507.0,Broward
WXJ-70,48.72,24.08,0,False,Titusville,FL,28.5725,-80.8193,57193.0,Brevard
KHB-32,62.17,33.3,1,True,Auburndale,FL,28.0966,-81.8007,15540.0,Polk
KEB-97,50.87,22.07,1,True,Live Oak,FL,30.2956,-82.9846,7110.0,Suwannee
KHB-34,87.65,5.72,2,True,Opa-locka,FL,25.8997,-80.2551,16457.0,Miami-Dade
KHB-34,91.07,3.87,2,True,North Miami Beach,FL,25.9302,-80.166,43891.0,Miami-Dade
KHB-32,79.37,14.85,1,True,Plant City,FL,28.0145,-82.1202,38200.0,Hillsborough
KEC-38,75.56,12.84,2,True,Dunedin,FL,28.0328,-82.7865,36381.0,Pinellas
KHB-34,85.34,7.44,2,True,Miami Shores,FL,25.867,-80.178,10762.0,Miami-Dade
KHB-32,66.23,28.47,2,True,Fort Meade,FL,27.7641,-81.8054,6686.0,Polk
WWF-69,61.64,22.27,1,True,Fellsmere,FL,27.7243,-80.5978,5649.0,Indian River
KHB-32,58.96,37.47,1,True,Lake Alfred,FL,28.1041,-81.7264,5766.0,Polk
KEC-86,93.3,2.97,1,True,Milton,FL,30.6286,-87.0522,9839.0,Santa Rosa
WWF-88,65.9,15.88,1,True,Perry,FL,30.1092,-83.582,6960.0,Taylor
WXJ-60,92.11,3.44,2,True,Gainesville,FL,29.6814,-82.3454,198702.0,Alachua
WWG-59,62.41,23.2,3,True,Longboat Key,FL,27.3926,-82.6341,7326.0,Manatee
WXK-83,55.76,22.94,2,True,LaBelle,FL,26.7212,-81.4526,12337.0,Hendry
WZ-2531,90.81,2.2,3,True,Hialeah,FL,25.8696,-80.3045,236387.0,Miami-Dade
WXM-58,71.48,11.11,1,True,Pahokee,FL,26.8205,-80.6613,7745.0,Palm Beach
KIH-63,81.38,7.65,2,True,Casselberry,FL,28.6621,-81.3217,27053.0,Seminole
KHB-39,83.24,9.5,1,True,Neptune Beach,FL,30.3165,-81.4118,7337.0,Duval
KEC-38,86.18,6.77,2,True,South Pasadena,FL,27.7524,-82.7395,5111.0,Pinellas
WWG-59,53.44,33.5,2,True,Arcadia,FL,27.2213,-81.8586,18184.0,DeSoto
KHB-34,84.52,8.23,2,True,Surfside,FL,25.8787,-80.1251,5811.0,Miami-Dade
KHB-34,83.82,8.9,2,True,Davie,FL,26.0789,-80.287,101871.0,Broward
KHB-32,67.54,27.17,2,True,Bartow,FL,27.8862,-81.8212,19499.0,Polk
KHB-34,73.81,19.03,1,True,Margate,FL,26.2465,-80.2119,57870.0,Broward
WXJ-70,64.14,14.67,1,True,Cape Canaveral,FL,28.3934,-80.605,10352.0,Brevard
